  step  33764/100000 | loss=3.1729 | rl=1.3374 | vl=0.5304 | behavior=6.5169 | curv_reg=0.333062 | codes=256/255/255/256 | c=0.221/0.221/0.221 | ips_g=76.8 ips/rk=19.2 | elapsed=439.9s | eta=863.0s
  step  34184/100000 | loss=3.1056 | rl=1.3120 | vl=0.5007 | behavior=6.4559 | curv_reg=0.333062 | codes=256/256/254/256 | c=0.223/0.223/0.223 | ips_g=76.8 ips/rk=19.2 | elapsed=444.9s | eta=856.6s
  step  34604/100000 | loss=3.1278 | rl=1.3236 | vl=0.4792 | behavior=6.6166 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.225/0.225/0.225 | ips_g=76.9 ips/rk=19.2 | elapsed=449.9s | eta=850.3s
  step  35032/100000 | loss=3.2783 | rl=1.3478 | vl=0.6024 | behavior=6.6321 | curv_reg=0.333062 | codes=256/255/254/256 | c=0.228/0.228/0.228 | ips_g=77.0 ips/rk=19.2 | elapsed=455.0s | eta=843.8s
  step  35448/100000 | loss=3.2125 | rl=1.3458 | vl=0.5558 | behavior=6.5466 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.230/0.230/0.230 | ips_g=77.1 ips/rk=19.3 | elapsed=460.0s | eta=837.7s
  step  35860/100000 | loss=3.1171 | rl=1.3300 | vl=0.4978 | behavior=6.4383 | curv_reg=0.333062 | codes=256/255/254/256 | c=0.232/0.232/0.232 | ips_g=77.1 ips/rk=19.3 | elapsed=465.1s | eta=831.8s
  step  36284/100000 | loss=3.1441 | rl=1.3282 | vl=0.5032 | behavior=6.5551 | curv_reg=0.333062 | codes=256/256/252/256 | c=0.234/0.234/0.234 | ips_g=77.2 ips/rk=19.3 | elapsed=470.1s | eta=825.5s
  step  36696/100000 | loss=3.0887 | rl=1.2998 | vl=0.4765 | behavior=6.5531 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.237/0.237/0.237 | ips_g=77.2 ips/rk=19.3 | elapsed=475.1s | eta=819.6s
  step  37120/100000 | loss=3.2993 | rl=1.3545 | vl=0.6189 | behavior=6.6217 | curv_reg=0.333062 | codes=255/256/255/256 | c=0.239/0.239/0.239 | ips_g=77.3 ips/rk=19.3 | elapsed=480.1s | eta=813.3s
  step  37540/100000 | loss=3.1775 | rl=1.3203 | vl=0.5495 | behavior=6.5302 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.241/0.241/0.241 | ips_g=77.4 ips/rk=19.3 | elapsed=485.1s | eta=807.2s
  step  37960/100000 | loss=3.2685 | rl=1.3916 | vl=0.5408 | behavior=6.6723 | curv_reg=0.333062 | codes=256/256/254/256 | c=0.243/0.243/0.243 | ips_g=77.4 ips/rk=19.4 | elapsed=490.2s | eta=801.1s
  step  38376/100000 | loss=3.2433 | rl=1.3561 | vl=0.5795 | behavior=6.5307 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.245/0.245/0.245 | ips_g=77.5 ips/rk=19.4 | elapsed=495.2s | eta=795.2s
  step  38796/100000 | loss=3.2807 | rl=1.3550 | vl=0.6029 | behavior=6.6055 | curv_reg=0.333062 | codes=256/256/252/256 | c=0.247/0.247/0.247 | ips_g=77.6 ips/rk=19.4 | elapsed=500.2s | eta=789.1s
  step  39208/100000 | loss=3.2338 | rl=1.3547 | vl=0.5773 | behavior=6.5006 | curv_reg=0.333062 | codes=256/256/251/256 | c=0.249/0.249/0.249 | ips_g=77.6 ips/rk=19.4 | elapsed=505.2s | eta=783.3s
  step  39620/100000 | loss=3.3036 | rl=1.3703 | vl=0.5922 | behavior=6.6971 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.250/0.250/0.250 | ips_g=77.7 ips/rk=19.4 | elapsed=510.2s | eta=777.6s
